hotel,date,y_p,y_pred_p
HFL01,2023-03-11,70.52661313459171,
HFL01,2023-03-12,72.9029772559895,
HFL01,2023-03-13,41.99967409604955,
HFL01,2023-03-14,15.6609901368299,
HFL01,2023-03-15,23.267048547397376,
HFL01,2023-03-16,18.241120538998224,
HFL01,2023-03-17,78.50533006740872,
HFL01,2023-03-18,108.71257728407375,
HFL01,2023-03-19,108.99077893535177,
HFL01,2023-03-21,19.56964619700913,
HFL01,2023-03-22,24.31702891162522,
HFL01,2023-03-23,54.75019110958292,
HFL01,2023-03-24,107.79270057529133,
HFL01,2023-03-25,152.98140342450745,
HFL01,2023-03-26,153.3480565667103,
HFL01,2023-03-27,154.2778001301585,
HFL01,2023-03-28,52.41226613970547,
HFL01,2023-03-29,39.620633773255726,
HFL01,2023-03-30,57.27638618445207,
HFL01,2023-03-31,77.106677768431,
HFL01,2023-04-01,120.0223183189467,
HFL01,2023-04-02,179.99280790828448,
HFL01,2023-04-03,120.72779152808972,
HFL01,2023-04-04,70.19358272265728,
HFL01,2023-04-05,42.96622830637593,
HFL01,2023-04-06,43.13620411573039,
HFL01,2023-04-07,92.14450794823878,
HFL01,2023-04-08,125.52658806531103,
HFL01,2023-04-09,175.15894295721162,
HFL01,2023-04-10,116.40742102642227,
HFL01,2023-04-11,87.12365158604888,
HFL01,2023-04-12,62.68495595695598,
HFL01,2023-04-13,39.21857503242109,
HFL01,2023-04-14,75.19554751536158,
HFL01,2023-04-15,125.24692299611107,
HFL01,2023-04-16,175.17950619455448,
HFL01,2023-04-17,144.7819947638608,
HFL01,2023-04-18,48.15022989761169,
HFL01,2023-04-19,33.95047189994919,
HFL01,2023-04-20,62.0878949675979,
HFL01,2023-04-21,103.95272053306479,
HFL01,2023-04-22,150.64407159001655,
HFL01,2023-04-23,199.98210330471443,
HFL01,2023-04-24,339.625673151179,
HFL01,2023-04-25,335.54534978281356,
HFL01,2023-04-26,65.47930784701587,
HFL01,2023-04-27,67.94606820257381,
HFL01,2023-04-28,116.17657855559447,
HFL01,2023-04-29,150.60024899649366,
HFL01,2023-04-30,182.2003987729546,
HFL01,2023-05-01,194.4113389175671,
HFL01,2023-05-02,90.55793120145871,
HFL01,2023-05-03,51.10417448917849,
HFL01,2023-05-04,185.14250783292624,
HFL01,2023-05-05,126.30654018523644,
HFL01,2023-05-06,111.32432498796526,
HFL01,2023-05-07,187.97539519061718,
HFL01,2023-05-08,160.3966639550003,
HFL01,2023-05-09,75.68203160469811,
HFL01,2023-05-10,83.0794260675131,
HFL01,2023-05-11,136.34643045385735,
HFL01,2023-05-12,107.65869541425303,
HFL01,2023-05-13,142.78462396711353,
HFL01,2023-05-14,147.3293245577177,
HFL01,2023-05-15,117.36418069937899,
HFL01,2023-05-16,61.52159983982483,
HFL01,2023-05-17,90.977671598179,
HFL01,2023-05-18,101.88833796714218,
HFL01,2023-05-19,142.56591096255175,
HFL01,2023-05-20,156.74430322713786,
HFL01,2023-05-21,169.13684108414293,
HFL01,2023-05-22,172.2790358155115,
HFL01,2023-05-23,62.31348423620618,
HFL01,2023-05-24,67.2878606011065,
HFL01,2023-05-25,73.69358600337814,
HFL01,2023-05-26,177.149330995541,
HFL01,2023-05-27,142.11041216197515,
HFL01,2023-05-28,180.98985238230125,
HFL01,2023-05-29,229.35591295471684,
HFL01,2023-05-30,169.8933540188839,
HFL01,2023-05-31,31.852611013326264,
HFL01,2023-06-01,58.911636902788636,
HFL01,2023-06-02,121.53015048517706,
HFL01,2023-06-03,140.73945250346375,
HFL01,2023-06-04,170.4598091413854,
HFL01,2023-06-05,176.74343687619455,
HFL01,2023-06-06,149.04632276215386,
HFL01,2023-06-07,106.18619751449954,
HFL01,2023-06-08,49.114672398466425,
HFL01,2023-06-09,102.97893607313604,
HFL01,2023-06-10,139.3704061226768,
HFL01,2023-06-11,158.32844183305866,
HFL01,2023-06-12,115.62183560470528,
HFL01,2023-06-13,66.91052611797686,
HFL01,2023-06-14,82.10703721966301,
HFL01,2023-06-15,73.98397690366401,
HFL01,2023-06-16,115.02143592332682,
HFL01,2023-06-17,151.88253341959947,
HFL01,2023-06-18,195.2443919170629,
HFL01,2023-06-19,222.97540958283074,
HFL01,2023-06-20,68.7848771058347,
HFL01,2023-06-21,49.99847838719709,
HFL01,2023-06-22,109.62018147686659,
HFL01,2023-06-23,127.29222795142842,
HFL01,2023-06-24,149.30659096883446,
HFL01,2023-06-25,222.76258466150946,
HFL01,2023-06-26,208.48818701747996,
HFL01,2023-06-27,168.12533493597607,
HFL01,2023-06-28,106.55847872487888,
HFL01,2023-06-29,114.48177008678194,
HFL01,2023-06-30,120.22967969429,
HFL01,2023-07-01,134.68245398983544,
HFL01,2023-07-02,160.75311003672306,
HFL01,2023-07-03,140.98133002347888,
HFL01,2023-07-04,158.1058564591985,
HFL01,2023-07-05,84.94777122073701,
HFL01,2023-07-06,264.11016751593905,
HFL01,2023-07-07,152.47523882920603,
HFL01,2023-07-08,145.3008681209589,
HFL01,2023-07-09,172.80468877526766,
HFL01,2023-07-10,166.61470694591912,
HFL01,2023-07-11,72.75039020458259,
HFL01,2023-07-12,65.82479613843418,
HFL01,2023-07-13,172.34920147924524,
HFL01,2023-07-14,125.84355582736771,
HFL01,2023-07-15,93.28486079524124,
HFL01,2023-07-16,156.83046249236386,
HFL01,2023-07-17,147.1834422798024,
HFL01,2023-07-18,129.38166821676347,
HFL01,2023-07-19,145.66879745962854,
HFL01,2023-07-20,172.25842079398365,
HFL01,2023-07-21,155.2491769150479,
HFL01,2023-07-22,82.60186953849335,
HFL01,2023-07-23,66.50169048983611,
HFL01,2023-07-24,60.26344833640378,
HFL01,2023-07-25,60.24941659015336,
HFL01,2023-07-26,73.75414023831611,
HFL01,2023-07-27,108.64247356441473,
HFL01,2023-07-28,76.59100680130153,
HFL01,2023-07-29,84.60421321797722,
HFL01,2023-07-30,88.70156810241832,
HFL01,2023-07-31,83.98003397157584,
HFL01,2023-08-01,82.70865429853902,
HFL01,2023-08-02,88.5918036846854,
HFL01,2023-08-03,88.78996647865495,
HFL01,2023-08-04,88.30273745710005,
HFL01,2023-08-05,91.17953298000306,
HFL01,2023-08-06,108.22805035187301,
HFL01,2023-08-07,101.91631668993756,
HFL01,2023-08-08,93.29452567280389,
HFL01,2023-08-09,57.1480312862148,
HFL01,2023-08-10,67.233240514541,
HFL01,2023-08-11,91.03009162265332,
HFL01,2023-08-12,87.6483302582266,
HFL01,2023-08-13,90.70187700677758,
HFL01,2023-08-14,96.1720519178379,
HFL01,2023-08-15,122.33402868848515,
HFL01,2023-08-16,114.28670649916816,
HFL01,2023-08-17,103.15395217253645,
HFL01,2023-08-18,98.66224200579073,
HFL01,2023-08-19,122.85499857695083,
HFL01,2023-08-20,228.9065640191524,
HFL01,2023-08-21,234.08634623731874,
HFL01,2023-08-22,171.0087897583194,
HFL01,2023-08-23,113.21179107915147,
HFL01,2023-08-24,138.32968224991689,
HFL01,2023-08-25,181.5649570617697,
HFL01,2023-08-26,160.38751534530698,
HFL01,2023-08-27,259.35520839031915,
HFL01,2023-08-28,240.78756698519845,
HFL01,2023-08-29,176.7443030759813,
HFL01,2023-08-30,140.5028564005503,
HFL01,2023-08-31,223.2761231150156,
HFL01,2023-09-01,160.6337844639469,
HFL01,2023-09-02,143.45720096060487,
HFL01,2023-09-03,228.53190833047734,
HFL01,2023-09-04,193.99359651449566,
HFL01,2023-09-05,103.22513262401833,
HFL01,2023-09-06,172.31793584342515,
HFL01,2023-09-07,128.43489499174015,
HFL01,2023-09-08,139.5255728691864,
HFL01,2023-09-09,142.42898984956085,
HFL01,2023-09-10,201.6931062867846,
HFL01,2023-09-11,173.66126481809536,
HFL01,2023-09-12,107.97519947589171,
HFL01,2023-09-13,79.98453469826924,
HFL01,2023-09-14,104.00463653443097,
HFL01,2023-09-15,110.2034418330791,
HFL01,2023-09-16,165.79971230104053,
HFL01,2023-09-17,127.75319336283827,
HFL01,2023-09-18,100.5669307029288,
HFL01,2023-09-19,63.504171547200166,
HFL01,2023-09-20,57.38247578997788,
HFL01,2023-09-21,65.98533954504529,
HFL01,2023-09-22,101.58440720734782,
HFL01,2023-09-23,125.86398383531275,
HFL01,2023-09-24,143.76791944710638,
HFL01,2023-09-25,95.78327254773839,
HFL01,2023-09-26,56.76779995008173,
HFL01,2023-09-27,106.62803790548719,
HFL01,2023-09-28,134.74338803150832,
HFL01,2023-09-29,110.97521206906514,
HFL01,2023-09-30,108.42202121358878,
HFL01,2023-10-01,106.09220690554285,
HFL01,2023-10-02,87.79208064210528,
HFL01,2023-10-03,151.92006228370724,
HFL01,2023-10-04,76.512579736548,
HFL01,2023-10-05,78.85345901015707,
HFL01,2023-10-06,104.91579574082061,
HFL01,2023-10-07,102.51865533765852,
HFL01,2023-10-08,111.17054044489528,
HFL01,2023-10-09,170.23533289336018,
HFL01,2023-10-10,207.2899571606183,
HFL01,2023-10-11,101.02333365649694,
HFL01,2023-10-12,118.54733974877867,
HFL01,2023-10-13,155.49935717174475,
HFL01,2023-10-14,142.41208977052415,
HFL01,2023-10-15,182.18418185187917,
HFL01,2023-10-16,148.4885799559859,
HFL01,2023-10-17,191.57266390998888,
HFL01,2023-10-18,116.01947734229466,
HFL01,2023-10-19,186.32020546956224,
HFL01,2023-10-20,190.06844940486064,
HFL01,2023-10-21,153.79841886228232,
HFL01,2023-10-22,219.99180718852136,
HFL01,2023-10-23,209.41643644283963,
HFL01,2023-10-24,129.6525709569285,
HFL01,2023-10-25,145.2848465045786,
HFL01,2023-10-26,181.30779683099942,
HFL01,2023-10-27,181.02174268400623,
HFL01,2023-10-28,149.34610345751233,
HFL01,2023-10-29,232.680080267378,
HFL01,2023-10-30,208.64641114661754,
HFL01,2023-10-31,102.90366077716635,
HFL01,2023-11-01,144.58311661329526,
HFL01,2023-11-02,130.6941073502327,
HFL01,2023-11-03,179.15450108237943,
HFL01,2023-11-04,136.5802643965918,
HFL01,2023-11-05,203.66156289796928,
HFL01,2023-11-06,215.33833741519697,
HFL01,2023-11-07,151.31450104439125,
HFL01,2023-11-08,91.90578977023704,
HFL01,2023-11-09,180.58742002896804,
HFL01,2023-11-10,142.58922823348223,
HFL01,2023-11-11,136.4948175160615,
HFL01,2023-11-12,168.2847598349281,
HFL01,2023-11-13,224.41409387780547,
HFL01,2023-11-14,115.49069100710389,
HFL01,2023-11-15,76.426147900311,
HFL01,2023-11-16,79.68091648612007,
HFL01,2023-11-17,123.23252937908104,
HFL01,2023-11-18,127.86641857083163,
HFL01,2023-11-19,143.4481596338536,
HFL01,2023-11-20,141.14679191852107,
HFL01,2023-11-21,59.23905793445066,
HFL01,2023-11-22,53.922021583767304,
HFL01,2023-11-23,51.2201298805952,
HFL01,2023-11-24,109.94511075890121,
HFL01,2023-11-25,101.10623014414483,
HFL01,2023-11-26,181.047143630683,
HFL01,2023-11-27,85.87062109749688,
HFL01,2023-11-28,50.18012838208866,
HFL01,2023-11-29,47.24968376708573,
HFL01,2023-11-30,23.89792768857956,
HFL01,2023-12-01,79.26738050246578,
HFL01,2023-12-02,121.2161581290259,
HFL01,2023-12-03,137.26663153260168,
HFL01,2023-12-04,82.06689665103855,
HFL01,2023-12-05,34.044582708918085,
HFL01,2023-12-06,118.1509359562336,
HFL01,2023-12-07,132.85407354846947,
HFL01,2023-12-08,81.1334698290384,
HFL01,2023-12-09,122.78945700130484,
HFL01,2023-12-10,136.51893283848065,
HFL01,2023-12-11,99.89605473682697,
HFL01,2023-12-12,60.430774498285466,
HFL01,2023-12-13,42.09253455019587,
HFL01,2023-12-14,42.07071526069066,
HFL01,2023-12-15,85.05863567296886,
HFL01,2023-12-16,104.39200010828522,
HFL01,2023-12-17,134.48682765653513,
HFL01,2023-12-18,116.38249519198878,
HFL01,2023-12-19,94.84850941823663,
HFL01,2023-12-20,63.279257735909574,
HFL01,2023-12-21,72.74275570220112,
HFL01,2023-12-22,108.78883751051679,
HFL01,2023-12-23,95.30631853749178,
HFL01,2023-12-24,92.03692407829031,
HFL01,2023-12-25,100.90863204693835,
HFL01,2023-12-26,76.03298251377288,
HFL01,2023-12-27,68.5699081880732,
HFL01,2023-12-28,109.64842002666934,
HFL01,2023-12-29,125.24814773363968,
HFL01,2023-12-30,93.20384611166341,
HFL01,2023-12-31,91.04100371240999,
HFL01,2024-01-01,201.9832362856941,
HFL01,2024-01-02,172.08290051051165,
HFL01,2024-01-03,319.06895588856935,
HFL01,2024-01-04,116.36079205714385,
HFL01,2024-01-05,128.703618172994,
HFL01,2024-01-06,130.3615837495938,
HFL01,2024-01-07,157.7937356110088,
HFL01,2024-01-08,141.31235522670042,
HFL01,2024-01-09,80.31518228451777,
HFL01,2024-01-10,98.88729787282544,
HFL01,2024-01-11,99.44220308894869,
HFL01,2024-01-12,139.21424914756494,
HFL01,2024-01-13,137.50634375267722,
HFL01,2024-01-14,204.6884089978601,
HFL01,2024-01-15,189.81635368408075,
HFL01,2024-01-16,133.67021054213328,
HFL01,2024-01-17,68.27165072537319,
HFL01,2024-01-18,93.9983486132606,
HFL01,2024-01-19,162.9396777216229,
HFL01,2024-01-20,129.23688649590144,
HFL01,2024-01-21,202.9352606217846,
HFL01,2024-01-22,173.76419990542846,
HFL01,2024-01-23,122.82421953269755,
HFL01,2024-01-24,100.8062975837141,
HFL01,2024-01-25,116.88756323205,
HFL01,2024-01-26,149.55397518473458,
HFL01,2024-01-27,128.1886249510138,
HFL01,2024-01-28,184.282440432043,
HFL01,2024-01-29,204.60943375438606,
HFL01,2024-01-30,84.99660562391914,
HFL01,2024-01-31,123.58284488115791,
HFL01,2024-02-01,124.25506716983844,
HFL01,2024-02-02,123.94198197731251,
HFL01,2024-02-03,125.14963054473617,
HFL01,2024-02-04,153.57666893643545,
HFL01,2024-02-05,197.90718474192573,
HFL01,2024-02-06,48.70598473946898,
HFL01,2024-02-07,41.86233724963263,
HFL01,2024-02-08,80.26483484944215,
HFL01,2024-02-09,102.89679697445474,
HFL01,2024-02-10,105.35314315877248,
HFL01,2024-02-11,116.81141806968236,
HFL01,2024-02-12,164.8335838413277,
HFL01,2024-02-13,143.73283566128399,
HFL01,2024-02-14,113.4207245784535,
HFL01,2024-02-15,105.68273529762857,
HFL01,2024-02-16,153.59657331756813,
HFL01,2024-02-17,137.86954530375104,
HFL01,2024-02-18,162.7407266352235,
HFL01,2024-02-19,233.46306194536487,
HFL01,2024-02-20,51.12149329240339,
HFL01,2024-02-21,73.56673808813163,
HFL01,2024-02-22,80.53548699116601,
HFL01,2024-02-23,167.51184868929965,
HFL01,2024-02-24,133.88599271680312,
HFL01,2024-02-25,188.04844090852285,
HFL01,2024-02-26,258.28724386794886,
HFL01,2024-02-27,194.85141539362698,
HFL01,2024-02-28,201.78602726982967,
HFL01,2024-02-29,172.29853955423528,
HFL01,2024-03-01,128.22305464687145,
HFL01,2024-03-02,131.83739361644618,
HFL01,2024-03-03,298.058691951937,
HFL01,2024-03-04,272.72811246353405,
HFL01,2024-03-05,27.893508330227,
HFL01,2024-03-06,20.742081838144642,
HFL01,2024-03-07,28.032705731651415,
HFL01,2024-03-08,54.20825029603152,
HFL01,2024-03-09,89.56874423078484,
HFL01,2024-03-10,173.9570739557993,
HFL01,2024-03-11,79.63563602233108,
HFL01,2024-03-12,95.37157578043568,
HFL01,2024-03-13,38.79220887427787,
HFL01,2024-03-14,33.421808052109874,
HFL01,2024-03-15,93.17680913757239,
HFL01,2024-03-16,102.9114079259945,
HFL01,2024-03-17,132.99867887515046,
HFL01,2024-03-18,180.35559764578073,
HFL01,2024-03-19,25.646571763816866,
HFL01,2024-03-20,25.872445138491436,
HFL01,2024-03-21,34.188094136547505,
HFL01,2024-03-22,74.55481590456994,
HFL01,2024-03-23,94.798768262438,
HFL01,2024-03-24,146.65134420550632,
HFL01,2024-03-25,181.47124699467807,
HFL01,2024-03-26,106.39639085321463,
HFL01,2024-03-27,99.09327813775143,
HFL01,2024-03-28,62.431384894955386,
HFL01,2024-03-29,69.109736867054,
HFL01,2024-03-30,97.5998392959908,
HFL01,2024-03-31,147.57925240111416,
HFL01,2024-04-01,140.42604456906886,
HFL01,2024-04-02,81.69147381274097,
HFL01,2024-04-03,49.858490962040065,
HFL01,2024-04-04,59.43300995294951,
HFL01,2024-04-05,86.56935780326569,
HFL01,2024-04-06,117.98117409270507,
HFL01,2024-04-07,191.87501860424803,
HFL01,2024-04-08,150.08206742994915,
HFL01,2024-04-09,113.71509050088001,
HFL01,2024-04-10,130.27193110070158,
HFL01,2024-04-11,124.44024875173696,
HFL01,2024-04-12,99.14730524987935,
HFL01,2024-04-13,126.17533215857175,
HFL01,2024-04-14,149.13754125849255,
HFL01,2024-04-15,93.10707557699887,
HFL01,2024-04-16,54.53939505788938,
HFL01,2024-04-17,65.6136238977178,
HFL01,2024-04-18,69.57424678141669,
HFL01,2024-04-19,99.01464280701626,
HFL01,2024-04-20,113.60627881162743,
HFL01,2024-04-21,147.3055344022635,
HFL01,2024-04-22,153.73997332685204,
HFL01,2024-04-23,93.34388504726425,
HFL01,2024-04-24,72.90626974036661,
HFL01,2024-04-25,74.31087457623268,
HFL01,2024-04-26,107.32434973762454,
HFL01,2024-04-27,121.43893268971259,
HFL01,2024-04-28,169.13815542084117,
HFL01,2024-04-29,147.6590875816212,
HFL01,2024-04-30,119.72195442881578,
HFL01,2024-05-01,108.48521510550952,
HFL01,2024-05-02,98.73330984324036,
HFL01,2024-05-03,106.19666844872256,
HFL01,2024-05-04,80.49396976816001,
HFL01,2024-05-05,77.09560783418432,
HFL01,2024-05-06,122.47213561805498,
HFL01,2024-05-07,139.59902509583887,
HFL01,2024-05-08,37.28162379081232,
HFL01,2024-05-09,51.91736752104634,
HFL01,2024-05-10,57.810718139684155,
HFL01,2024-05-11,82.40030430743188,
HFL01,2024-05-12,133.36899008309888,
HFL01,2024-05-13,98.50741933993956,
HFL01,2024-05-14,121.2134785224846,
HFL01,2024-05-15,77.89665812714722,
HFL01,2024-05-16,76.32664345866654,
HFL01,2024-05-17,91.558274194165,
HFL01,2024-05-18,111.87080108096528,
HFL01,2024-05-19,154.157338870367,
HFL01,2024-05-20,127.58441523559965,
HFL01,2024-05-21,86.83514939782184,
HFL01,2024-05-22,71.9833025568444,
HFL01,2024-05-23,144.51257326976972,
HFL01,2024-05-24,115.20150452163007,
HFL01,2024-05-25,129.239389303983,
HFL01,2024-05-26,159.71153852087252,
HFL01,2024-05-27,222.25683204506345,
HFL01,2024-05-28,92.69981849987457,
HFL01,2024-05-29,74.90052185737314,
HFL01,2024-05-30,65.84684130894101,
HFL01,2024-05-31,125.7012792471274,
HFL01,2024-06-01,137.85228133048045,135.99049280465698
HFL01,2024-06-02,134.5739154777902,150.23207968772076
HFL01,2024-06-03,88.98529506516853,104.65453970214811
HFL01,2024-06-04,70.66496242326065,101.20550129025176
HFL01,2024-06-05,178.3742959656598,141.0981218386283
HFL01,2024-06-06,128.5724465920271,140.24744686494122
HFL01,2024-06-07,116.43674896096147,128.1796577133773
HFL01,2024-06-08,112.80648297355069,121.16469504281149
HFL01,2024-06-09,180.73134563974568,203.12798145247575
HFL01,2024-06-10,107.19761355815172,101.13407786703566
HFL01,2024-06-11,64.21735158399417,59.59770848598476
HFL01,2024-06-12,58.437029940691,64.41933436765086
HFL01,2024-06-13,128.2286675418328,116.34164032078304
HFL01,2024-06-14,127.5773233402148,141.77424437247305
HFL01,2024-06-15,132.35822620984734,121.88415595194765
HFL01,2024-06-16,165.3314680276476,191.65393441400232
HFL01,2024-06-17,136.50131962437254,155.68060444098236
HFL01,2024-06-18,129.36679907317662,136.23412332491256
HFL01,2024-06-19,158.49050199578863,169.18982165072026
HFL01,2024-06-20,175.3097700440776,195.99337698126217
HFL01,2024-06-21,161.48446354982707,171.54868545233393
HFL01,2024-06-22,126.96561131731538,122.06718131851625
HFL01,2024-06-23,203.2516522738122,167.50693929133328
HFL01,2024-06-24,202.45944405983937,168.6878660651515
HFL01,2024-06-25,164.1073748442219,150.9696372477434
HFL01,2024-06-26,167.1184181441881,124.88749964990727
HFL01,2024-06-27,199.46374029424368,190.97184312068967
HFL01,2024-06-28,150.2011678668085,129.18734290129012
HFL01,2024-06-29,119.98790865299149,106.1419921589053
HFL01,2024-06-30,131.35746986385246,109.8602582981788
HFL01,2024-07-01,95.80806820076225,79.71620177345709
HFL01,2024-07-02,83.7973910160507,62.87331967363331
HFL01,2024-07-03,53.20085310333144,55.862275846801666
HFL01,2024-07-04,89.75692468629963,88.98387784921407
HFL01,2024-07-05,116.31058253320919,120.48452638180807
HFL01,2024-07-06,112.2838208421924,106.74620336689051
HFL01,2024-07-07,132.01970735609177,202.90433617695396
HFL01,2024-07-08,123.18191479131725,156.1709565516115
HFL01,2024-07-09,103.34250849206516,128.27593949609982
HFL01,2024-07-10,80.30683838370497,89.5716331697053
HFL01,2024-07-11,92.65853404308922,117.54920203322554
HFL01,2024-07-12,112.87719637246734,123.11303751557328
HFL01,2024-07-13,121.77976617090066,115.59408846884499
HFL01,2024-07-14,178.82882286355738,197.28683079699545
HFL01,2024-07-15,140.88883888684583,138.58540925778402
HFL01,2024-07-16,120.56912683743386,143.9417986578
HFL01,2024-07-17,96.04552693978749,78.768058579848
HFL01,2024-07-18,109.42046857458178,108.22912970736655
HFL01,2024-07-19,94.43285574077622,84.42075378058738
HFL01,2024-07-20,89.60245836355735,97.65359125572537
HFL01,2024-07-21,80.60574630105404,107.53472808681926
HFL01,2024-07-22,63.25434982811073,56.30642182163232
HFL01,2024-07-23,45.328790744576544,49.85886041646182
HFL01,2024-07-24,78.42313886499741,80.69676802639574
HFL01,2024-07-25,85.53772032937637,98.75517551745655
HFL01,2024-07-26,97.02230600283683,89.64807929103976
HFL01,2024-07-27,90.86649656501497,89.0763517540201
HFL01,2024-07-28,72.2997130847309,64.0136116784958
HFL01,2024-07-29,75.13061545430355,61.67793455819167
HFL01,2024-07-30,79.03042964434529,72.44862930842311
HFL01,2024-07-31,76.94342440776315,67.20959019861384
HFL01,2024-08-01,75.41326446065251,72.59630328219627
HFL01,2024-08-02,75.86295746157666,71.58539752596101
HFL01,2024-08-03,80.27826337563312,82.88954496095462
HFL01,2024-08-04,97.4730452006975,75.32046571543692
HFL01,2024-08-05,100.6015075115389,85.76700831159725
HFL01,2024-08-06,113.57399699326412,102.18787025189923
HFL01,2024-08-07,96.93339224007454,92.41133254625879
HFL01,2024-08-08,102.10383945272928,94.19272763406406
HFL01,2024-08-09,105.51120102205118,101.12104165943101
HFL01,2024-08-10,117.11920892058879,125.58636760151438
HFL01,2024-08-11,134.6632813126968,115.41841573439562
HFL01,2024-08-12,145.7173611799157,136.05699326463488
HFL01,2024-08-13,148.92183233100397,145.39294979218946
HFL01,2024-08-14,145.0900663374237,136.81209784528164
HFL01,2024-08-15,93.19105838822617,94.77628325450522
HFL01,2024-08-16,87.66940975205671,94.85730765461452
HFL01,2024-08-17,95.68088675349308,109.47473620466269
HFL01,2024-08-18,181.63376803426036,170.06026335292722
HFL01,2024-08-19,223.31358727997787,186.56026987628042
HFL01,2024-08-20,201.7235758100575,184.49504206273917
HFL01,2024-08-21,171.30669243664565,147.16918941863227
HFL01,2024-08-22,193.55637825624902,161.6973901552957
HFL01,2024-08-23,165.7493735900834,177.76335443117443
HFL01,2024-08-24,132.70169560551486,148.51243876985086
HFL01,2024-08-25,231.57751628613156,226.3377351101814
HFL01,2024-08-26,236.1160567715229,230.99804288772347
HFL01,2024-08-27,182.70835361496444,201.73801638177102
HFL01,2024-08-28,128.5533041684656,119.94512613499559
HFL01,2024-08-29,210.79698909946006,199.5442797065511
HFL01,2024-08-30,159.51762394107777,170.59323616288006
HFL01,2024-08-31,134.70441104296015,148.95891382291677
HFL01,2024-09-01,258.13729484283346,215.7532841587855
HFL01,2024-09-02,134.11466695795738,134.02466630970181
HFL01,2024-09-03,74.1577904260649,73.22012582955672
HFL01,2024-09-04,63.42473666119908,61.88464311008668
HFL01,2024-09-05,244.2209484570674,183.30651013370743
HFL01,2024-09-06,122.51408192128113,181.16279616682763
HFL01,2024-09-07,124.29921109873462,122.51888690720405
HFL01,2024-09-08,163.6075503089008,217.13311910762727
HFL01,2024-09-09,138.01845344773182,115.43684061795202
HFL01,2024-09-10,112.73882584574707,102.45681949378607
HFL01,2024-09-11,45.15252580833298,57.63980598416945
HFL01,2024-09-12,63.80593233851503,65.33481292582758
HFL01,2024-09-13,87.75915442462973,111.40924650787927
HFL01,2024-09-14,98.04318211720914,94.01949404381634
HFL01,2024-09-15,98.74863082540638,106.11827071164369
HFL01,2024-09-16,96.49399755271898,98.47003123640881
HFL01,2024-09-17,129.32678638504996,138.20016893507147
HFL01,2024-09-18,192.3165622771207,196.39631315527873
HFL01,2024-09-19,177.0802733396874,203.12254898046243
HFL01,2024-09-20,106.6378495190675,101.93878966446644
